ticker,n_days,coverage,kept
NEE,252,1.0,True
NEM,252,1.0,True
NEO,252,1.0,True
NEOG,252,1.0,True
NEON,252,1.0,True
NEOV,252,1.0,True
NEPH,252,1.0,True
NERV,252,1.0,True
NET,252,1.0,True
NETL,252,1.0,True
NEU,252,1.0,True
NEWP,252,1.0,True
NEWT,252,1.0,True
NEXT,252,1.0,True
NFE,252,1.0,True
NFEB,252,1.0,True
NFG,252,1.0,True
NFGC,252,1.0,True
NFJ,252,1.0,True
NFLT,252,1.0,True
NFLW,196,0.7777777777777778,False
NFLX,252,1.0,True
NFLY,252,1.0,True
NFRA,252,1.0,True
NFTY,252,1.0,True
NG,252,1.0,True
NGEN,252,1.0,True
NGG,252,1.0,True
NGL,252,1.0,True
NGNE,252,1.0,True
NGS,252,1.0,True
NGVC,252,1.0,True
NGVT,252,1.0,True
NHC,252,1.0,True
NHI,252,1.0,True
NHS,252,1.0,True
NHS-R,0,0.0,False
NHTC,252,1.0,True
NI,252,1.0,True
NIC,252,1.0,True
NICE,252,1.0,True
NIHI,134,0.5317460317460317,False
NIKL,252,1.0,True
NIM,252,1.0,True
NIO,252,1.0,True
NIU,252,1.0,True
NJAN,252,1.0,True
NJR,252,1.0,True
NJUL,252,1.0,True
NJUN,252,1.0,True
NKE,252,1.0,True
NKSH,252,1.0,True
NKTR,252,1.0,True
NKTX,252,1.0,True
NL,252,1.0,True
NLOP,252,1.0,True
NLR,252,1.0,True
NLY,252,1.0,True
NMAD,252,1.0,True
NMAI,252,1.0,True
NMAR,252,1.0,True
NMAX,251,0.996031746031746,True
NMAY,229,0.9087301587301587,True
NMCO,252,1.0,True
NMFC,252,1.0,True
NMG,252,1.0,True
NMI,252,1.0,True
NMIH,252,1.0,True
NML,252,1.0,True
NMR,252,1.0,True
NMRA,252,1.0,True
NMRK,252,1.0,True
NMS,252,1.0,True
NMT,252,1.0,True
NMZ,252,1.0,True
NN,252,1.0,True
NNBR,252,1.0,True
NNDM,252,1.0,True
NNE,252,1.0,True
NNI,252,1.0,True
NNN,252,1.0,True
NNOV,252,1.0,True
NNVC,252,1.0,True
NNY,252,1.0,True
NOA,252,1.0,True
NOAH,252,1.0,True
NOBL,252,1.0,True
NOC,252,1.0,True
NOCT,252,1.0,True
NODK,252,1.0,True
NOG,252,1.0,True
NOK,252,1.0,True
NORW,252,1.0,True
NOTE,252,1.0,True
NOV,252,1.0,True
NOVM,252,1.0,True
NOVP,231,0.9166666666666666,True
NOVT,252,1.0,True
NOW,252,1.0,True
NP,124,0.49206349206349204,False
NPB,252,1.0,True
NPCE,252,1.0,True
NPCT,252,1.0,True
NPDEUR,0,0.0,False
NPFI,252,1.0,True
NPK,252,1.0,True
NPKI,252,1.0,True
NPO,252,1.0,True
NPV,252,1.0,True
NPWR,252,1.0,True
NRC,252,1.0,True
NRDS,252,1.0,True
NREF,252,1.0,True
NRG,252,1.0,True
NRGV,252,1.0,True
NRIM,252,1.0,True
NRIX,252,1.0,True
NRK,252,1.0,True
NRP,252,1.0,True
NRXP,252,1.0,True
NRXS,252,1.0,True
NSA*,0,0.0,False
NSC,252,1.0,True
NSEP,252,1.0,True
NSIT,252,1.0,True
NSLR,252,1.0,True
NSP,252,1.0,True
NSPR,252,1.0,True
NSRGY,252,1.0,True
NSSC,252,1.0,True
NSTS,252,1.0,True
NSYS,252,1.0,True
NTAP,252,1.0,True
NTCT,252,1.0,True
NTES,252,1.0,True
NTGR,252,1.0,True
NTIC,252,1.0,True
NTIP,252,1.0,True
NTLA,252,1.0,True
NTNX,252,1.0,True
NTR,252,1.0,True
NTRA,252,1.0,True
NTRL,252,1.0,True
NTRS,252,1.0,True
NTSI,252,1.0,True
NTSK,133,0.5277777777777778,False
NTST,252,1.0,True
NTSX,252,1.0,True
NTWK,252,1.0,True
NUAG,252,1.0,True
NUAI,252,1.0,True
NUBD,252,1.0,True
NUDM,252,1.0,True
NUDV,252,1.0,True
NUE,252,1.0,True
NUEM,252,1.0,True
NUGO,252,1.0,True
NUGT,252,1.0,True
NUHY,252,1.0,True
NUKZ,252,1.0,True
NULG,252,1.0,True
NULV,252,1.0,True
NUMG,252,1.0,True
NUMV,252,1.0,True
NUS,252,1.0,True
NUSA,252,1.0,True
NUSC,252,1.0,True
NUTX,252,1.0,True
NUV,252,1.0,True
NUVB,252,1.0,True
NUW,252,1.0,True
NVAX,252,1.0,True
NVBT,252,1.0,True
NVBW,252,1.0,True
NVCT,252,1.0,True
NVDA,252,1.0,True
NVDD,252,1.0,True
NVDG,252,1.0,True
NVDL,252,1.0,True
NVDU,252,1.0,True
NVDW,252,1.0,True
NVDX,252,1.0,True
NVDY,252,1.0,True
NVEC,252,1.0,True
NVG,252,1.0,True
NVO,252,1.0,True
NVOX,252,1.0,True
NVR,252,1.0,True
NVS,252,1.0,True
NVST,252,1.0,True
NVTS,252,1.0,True
NVYY,221,0.876984126984127,False
NWBI,252,1.0,True
NWE,252,1.0,True
NWFL,252,1.0,True
NWG,252,1.0,True
NWL,252,1.0,True
NWN,252,1.0,True
NWPX,252,1.0,True
NWS,252,1.0,True
NWSA,252,1.0,True
NX,252,1.0,True
NXDR,252,1.0,True
NXDT,252,1.0,True
NXE,252,1.0,True
NXG,252,1.0,True
NXGL,252,1.0,True
NXH,252,1.0,True
NXP,252,1.0,True
NXRT,252,1.0,True
NXST,252,1.0,True
NXT,252,1.0,True
NXTC,252,1.0,True
NXTE,252,1.0,True
NXTG,252,1.0,True
NXXT,252,1.0,True
NY4B,0,0.0,False
NYC,252,1.0,True
NYF,252,1.0,True
NYM,96,0.38095238095238093,False
NYT,252,1.0,True
NZAC,252,1.0,True
NZF,252,1.0,True
O,252,1.0,True
OABI,252,1.0,True
OACP,252,1.0,True
OAEM,252,1.0,True
OAIM,252,1.0,True
OAKM,252,1.0,True
OALC,252,1.0,True
OARK,252,1.0,True
OASC,252,1.0,True
OBDC,252,1.0,True
OBE,252,1.0,True
OBIL,252,1.0,True
OBIO,252,1.0,True
OBK,252,1.0,True
OBND,252,1.0,True
OBT,252,1.0,True
OC,252,1.0,True
OCC,252,1.0,True
OCFC,252,1.0,True
OCGN,252,1.0,True
OCSL,252,1.0,True
OCTM,252,1.0,True
OCTP,252,1.0,True
OCTT,252,1.0,True
OCTW,252,1.0,True
OCUL,252,1.0,True
ODC,252,1.0,True
ODFL,252,1.0,True
OEF,252,1.0,True
OEFA,252,1.0,True
OESX,252,1.0,True
OFG,252,1.0,True
OFIX,252,1.0,True
OFLX,252,1.0,True
OFRM,36,0.14285714285714285,False
OFS,252,1.0,True
OGCP,252,1.0,True
OGE,252,1.0,True
OGI,252,1.0,True
OGIG,252,1.0,True
OGN,252,1.0,True
OGS,252,1.0,True
OHI,252,1.0,True
OI,252,1.0,True
OIA,252,1.0,True
OIH,252,1.0,True
OII,252,1.0,True
OILK,252,1.0,True
OIS,252,1.0,True
OKE,252,1.0,True
OKLO,252,1.0,True
OKTA,252,1.0,True
OKTG,91,0.3611111111111111,False
OKUR,252,1.0,True
OLED,252,1.0,True
OLLI,252,1.0,True
OLMA,252,1.0,True
OLN,252,1.0,True
OLP,252,1.0,True
OM,252,1.0,True
OMAB,252,1.0,True
OMAH,252,1.0,True
OMC,252,1.0,True
OMCL,252,1.0,True
OMDA,204,0.8095238095238095,False
OMER,252,1.0,True
OMEX,252,1.0,True
OMF,252,1.0,True
OMFL,252,1.0,True
OMFS,252,1.0,True
ON,252,1.0,True
ONB,252,1.0,True
ONC,252,1.0,True
ONDS,252,1.0,True
ONEQ,252,1.0,True
ONEV,252,1.0,True
ONEW,252,1.0,True
ONEY,252,1.0,True
ONIT,252,1.0,True
ONL,252,1.0,True
ONLN,252,1.0,True
ONMD,252,1.0,True
ONT,252,1.0,True
ONTF,0,0.0,False
ONTO,252,1.0,True
OOMA,252,1.0,True
OPAL,252,1.0,True
OPBK,252,1.0,True
OPCH,252,1.0,True
OPEN,252,1.0,True
OPENL,66,0.2619047619047619,False
OPENW,66,0.2619047619047619,False
OPENZ,66,0.2619047619047619,False
OPFI,252,1.0,True
OPHC,252,1.0,True
OPK,252,1.0,True
OPLN,252,1.0,True
OPP,252,1.0,True
OPPE,252,1.0,True
OPPJ,252,1.0,True
OPRA,252,1.0,True
OPRT,252,1.0,True
OPRX,252,1.0,True
OPTT,252,1.0,True
OPTU,252,1.0,True
OPTX,252,1.0,True
OPXS,252,1.0,True
OPY,252,1.0,True
OR,252,1.0,True
ORA,252,1.0,True
ORBS,252,1.0,True
ORC,252,1.0,True
ORCL,252,1.0,True
ORGN,0,0.0,False
ORGO,252,1.0,True
ORI,252,1.0,True
ORIC,252,1.0,True
ORKA,252,1.0,True
ORLY,252,1.0,True
ORMP,252,1.0,True
ORN,252,1.0,True
ORR,252,1.0,True
ORRF,252,1.0,True
OSBC,252,1.0,True
OSCR,252,1.0,True
OSCV,252,1.0,True
OSEA,252,1.0,True
OSG,252,1.0,True
OSIS,252,1.0,True
OSK,252,1.0,True
OSPN,252,1.0,True
OSS,252,1.0,True
OSUR,252,1.0,True
OTEX,252,1.0,True
OTF,200,0.7936507936507936,False
OTIS,252,1.0,True
OTLK,252,1.0,True
OTLY,252,1.0,True
OTTR,252,1.0,True
OUNZ,252,1.0,True
OUSA,252,1.0,True
OUSM,252,1.0,True
OUST,252,1.0,True
OUT,252,1.0,True
OVB,252,1.0,True
OVBC,252,1.0,True
OVID,252,1.0,True
OVL,252,1.0,True
OVLH,252,1.0,True
OVLY,252,1.0,True
OVM,252,1.0,True
OVT,252,1.0,True
OVV,252,1.0,True
OWL,252,1.0,True
OWLT,252,1.0,True
OWNS,252,1.0,True
OXLC,252,1.0,True
OXM,252,1.0,True
OXSQ,252,1.0,True
OXY,252,1.0,True
OXY/WS,0,0.0,False
OZ,252,1.0,True
OZEM,252,1.0,True
OZK,252,1.0,True
P,252,1.0,True
PAA,252,1.0,True
PAAA,252,1.0,True
PAAI,252,1.0,True
PAAS,252,1.0,True
PAC,252,1.0,True
PACB,252,1.0,True
PACEGBP,0,0.0,False
PACK,252,1.0,True
PACS,252,1.0,True
PAG,252,1.0,True
PAGP,252,1.0,True
PAHC,252,1.0,True
PAI,252,1.0,True
PAL,252,1.0,True
PALC,252,1.0,True
PALI,252,1.0,True
PALL,252,1.0,True
PAM,252,1.0,True
PAMT,252,1.0,True
PANG,252,1.0,True
PANW,252,1.0,True
PAPI,252,1.0,True
PAPR,252,1.0,True
PAR,252,1.0,True
PARR,252,1.0,True
PASG,252,1.0,True
PATH,252,1.0,True
PATK,252,1.0,True
PATN,252,1.0,True
PAUG,252,1.0,True
PAVE,252,1.0,True
PAVM,252,1.0,True
PAWZ,252,1.0,True
PAXS,252,1.0,True
PAY,252,1.0,True
PAYC,252,1.0,True
PAYO,252,1.0,True
PAYP,13,0.051587301587301584,False
PAYS,252,1.0,True
PAYX,252,1.0,True
PB,252,1.0,True
PBA,252,1.0,True
PBD,252,1.0,True
PBDC,252,1.0,True
PBDE,252,1.0,True
PBE,252,1.0,True
PBEU,82,0.3253968253968254,False
PBF,252,1.0,True
PBFB,252,1.0,True
PBFR,252,1.0,True
PBFS,252,1.0,True
PBH,252,1.0,True
PBHC,252,1.0,True
PBI,252,1.0,True
PBJ,252,1.0,True
PBJA,252,1.0,True
PBJL,252,1.0,True
PBMR,252,1.0,True
PBOC,252,1.0,True
PBOG,82,0.3253968253968254,False
PBP,252,1.0,True
PBPH,82,0.3253968253968254,False
PBQQ,252,1.0,True
PBR,252,1.0,True
PBR/A,0,0.0,False
PBRG,69,0.27380952380952384,False
PBSE,252,1.0,True
PBT,252,1.0,True
PBTP,252,1.0,True
PBUS,252,1.0,True
PBW,252,1.0,True
PBYI,252,1.0,True
PCAR,252,1.0,True
PCB,252,1.0,True
PCEF,252,1.0,True
PCF,252,1.0,True
PCG,252,1.0,True
PCLO,252,1.0,True
PCM,252,1.0,True
PCMM,252,1.0,True
PCN,252,1.0,True
PCOR,252,1.0,True
PCRX,252,1.0,True
PCT,252,1.0,True
PCTY,252,1.0,True
PCVX,252,1.0,True
PCY,252,1.0,True
PCYO,252,1.0,True
PD,252,1.0,True
PDBA,252,1.0,True
PDBC,252,1.0,True
PDD,252,1.0,True
PDEC,252,1.0,True
PDEX,252,1.0,True
PDFS,252,1.0,True
PDI,252,1.0,True
PDLB,252,1.0,True
PDM,252,1.0,True
PDN,252,1.0,True
PDO,252,1.0,True
PDP,252,1.0,True
PDS,252,1.0,True
PDSB,252,1.0,True
PDT,252,1.0,True
PDX,252,1.0,True
PDYN,252,1.0,True
PEB,252,1.0,True
PEBK,252,1.0,True
PEBO,252,1.0,True
PECO,252,1.0,True
PEG,252,1.0,True
PEGA,252,1.0,True
PEJ,252,1.0,True
PEN,252,1.0,True
PENG,252,1.0,True
PENN,252,1.0,True
PEO,252,1.0,True
PEP,252,1.0,True
PEPG,252,1.0,True
PESI,252,1.0,True
PETS,252,1.0,True
PEW,252,1.0,True
PEXL,252,1.0,True
PEY,252,1.0,True
PFBC,252,1.0,True
PFD,252,1.0,True
PFE,252,1.0,True
PFEB,252,1.0,True
PFF,252,1.0,True
PFFA,252,1.0,True
PFFD,252,1.0,True
PFFR,252,1.0,True
PFFV,252,1.0,True
PFG,252,1.0,True
PFGC,252,1.0,True
PFI,252,1.0,True
PFIS,252,1.0,True
PFIX,252,1.0,True
PFL,252,1.0,True
PFLD,252,1.0,True
PFLT,252,1.0,True
PFM,252,1.0,True
PFN,252,1.0,True
PFO,252,1.0,True
PFRL,252,1.0,True
PFS,252,1.0,True
PFSI,252,1.0,True
PFX,252,1.0,True
PFXF,252,1.0,True
PG,252,1.0,True
PGC,252,1.0,True
PGEN,252,1.0,True
PGF,252,1.0,True
PGHY,252,1.0,True
PGJ,252,1.0,True
PGNY,252,1.0,True
PGR,252,1.0,True
PGRO,252,1.0,True
PGX,252,1.0,True
PGZ,252,1.0,True
PH,252,1.0,True
PHAT,252,1.0,True
PHDG,252,1.0,True
PHEQ,252,1.0,True
PHG,252,1.0,True
PHGE,252,1.0,True
PHI,252,1.0,True
PHIN,252,1.0,True
PHK,252,1.0,True
PHM,252,1.0,True
PHO,252,1.0,True
PHR,252,1.0,True
PHUN,252,1.0,True
PHYL,252,1.0,True
PHYS,252,1.0,True
PI,252,1.0,True
PICK,252,1.0,True
PID,252,1.0,True
PIE,252,1.0,True
PII,252,1.0,True
PILL,252,1.0,True
PIM,252,1.0,True
PINE,252,1.0,True
PINK,252,1.0,True
PINS,252,1.0,True
PIO,252,1.0,True
PIPR,252,1.0,True
PIZ,252,1.0,True
PJAN,252,1.0,True
PJFG,252,1.0,True
PJFV,252,1.0,True
PJIO,252,1.0,True
PJP,252,1.0,True
PJT,252,1.0,True
PJUL,252,1.0,True
PJUN,252,1.0,True
PK,252,1.0,True
PKB,252,1.0,True
PKBK,252,1.0,True
PKE,252,1.0,True
PKG,252,1.0,True
PKOH,252,1.0,True
PKST,0,0.0,False
PKW,252,1.0,True
PKX,252,1.0,True
PL,252,1.0,True
PLAB,252,1.0,True
PLAY,252,1.0,True
PLBC,252,1.0,True
PLBY,252,1.0,True
PLD,252,1.0,True
PLG,252,1.0,True
PLMR,252,1.0,True
PLNT,252,1.0,True
PLOW,252,1.0,True
PLPC,252,1.0,True
PLRX,252,1.0,True
PLSE,252,1.0,True
PLTD,252,1.0,True
PLTG,233,0.9246031746031746,True
PLTK,252,1.0,True
PLTM,252,1.0,True
PLTR,252,1.0,True
PLTU,252,1.0,True
PLUG,252,1.0,True
PLUR,252,1.0,True
PLUS,252,1.0,True
PLX,252,1.0,True
PLXS,252,1.0,True
PLYY,130,0.5158730158730159,False
PM,252,1.0,True
PMAR,252,1.0,True
PMAY,252,1.0,True
PMBS,252,1.0,True
PMCB,252,1.0,True
PML,252,1.0,True
PMM,252,1.0,True
PMO,252,1.0,True
PMT,252,1.0,True
PMTS,252,1.0,True
PMVP,252,1.0,True
PNBK,252,1.0,True
PNC,252,1.0,True
PNFP,252,1.0,True
PNI,252,1.0,True
PNNT,252,1.0,True
PNOV,252,1.0,True
PNQI,252,1.0,True
PNRG,252,1.0,True
PNTG,252,1.0,True
PNW,252,1.0,True
POCT,252,1.0,True
PODD,252,1.0,True
POET,252,1.0,True
POH3,0,0.0,False
PONY,252,1.0,True
POOL,252,1.0,True
POR,252,1.0,True
POST,252,1.0,True
POWA,252,1.0,True
POWI,252,1.0,True
POWL,252,1.0,True
POWR,252,1.0,True
POWW,252,1.0,True
PPA,252,1.0,True
PPBT,252,1.0,True
PPC,252,1.0,True
PPG,252,1.0,True
PPH,252,1.0,True
PPI,252,1.0,True
PPIH,252,1.0,True
PPL,252,1.0,True
PPLI,252,1.0,True
PPLT,252,1.0,True
PPSI,252,1.0,True
PPT,252,1.0,True
PPTA,252,1.0,True
PPTY,252,1.0,True
PR,252,1.0,True
PRA,0,0.0,False
PRAA,252,1.0,True
PRAX,252,1.0,True
PRCH,252,1.0,True
PRCS,252,1.0,True
PRCT,252,1.0,True
PRDO,252,1.0,True
PREF,252,1.0,True
PRF,252,1.0,True
PRFD,252,1.0,True
PRFZ,252,1.0,True
PRG,252,1.0,True
PRGS,252,1.0,True
PRI,252,1.0,True
PRIM,252,1.0,True
PRK,252,1.0,True
PRKS,252,1.0,True
PRLB,252,1.0,True
PRLD,252,1.0,True
PRM,252,1.0,True
PRMB,252,1.0,True
PRME,252,1.0,True
PRN,252,1.0,True
PRNT,252,1.0,True
PROF,252,1.0,True
PROK,252,1.0,True
PROP,252,1.0,True
PROV,252,1.0,True
PRPLGBP,0,0.0,False
PRPO,252,1.0,True
PRSO,252,1.0,True
PRSU,252,1.0,True
PRTH,252,1.0,True
PRTSEUR,0,0.0,False
PRU,252,1.0,True
PRVA,252,1.0,True
PSA,252,1.0,True
PSBD,252,1.0,True
PSC,252,1.0,True
PSCC,252,1.0,True
PSCD,252,1.0,True
PSCE,252,1.0,True
PSCF,252,1.0,True
PSCH,252,1.0,True
PSCI,252,1.0,True
PSCT,252,1.0,True
PSDM,252,1.0,True
PSEC,252,1.0,True
PSEP,252,1.0,True
PSET,252,1.0,True
PSF,252,1.0,True
PSFF,252,1.0,True
PSH,252,1.0,True
PSI,252,1.0,True
PSIL,252,1.0,True
PSIX,252,1.0,True
PSK,252,1.0,True
PSKY,252,1.0,True
PSL,252,1.0,True
PSLV,252,1.0,True
PSMT,252,1.0,True
PSN,252,1.0,True
PSNL,252,1.0,True
PSNY,252,1.0,True
PSO,252,1.0,True
PSP,252,1.0,True
PSQ,252,1.0,True
PSR,252,1.0,True
PST,252,1.0,True
PSTL,252,1.0,True
PSX,252,1.0,True
PTA,252,1.0,True
PTBD,252,1.0,True
PTC,252,1.0,True
PTCT,252,1.0,True
PTEN,252,1.0,True
PTEU,252,1.0,True
PTF,252,1.0,True
PTGX,252,1.0,True
PTH,252,1.0,True
PTIN,252,1.0,True
PTIR,252,1.0,True
PTL,252,1.0,True
PTLC,252,1.0,True
PTLO,252,1.0,True
PTMC,252,1.0,True
PTNQ,252,1.0,True
PTON,252,1.0,True
PTRB,252,1.0,True
PTRN,132,0.5238095238095238,False
PTY,252,1.0,True
PUBM,252,1.0,True
PUK,252,1.0,True
PULM,252,1.0,True
PULS,252,1.0,True
PUMP,252,1.0,True
PURR,80,0.31746031746031744,False
PUSA,252,1.0,True
PVAL,252,1.0,True
PVH,252,1.0,True
PVI,252,1.0,True
PVLA,252,1.0,True
PWB,252,1.0,True
PWP,252,1.0,True
PWR,252,1.0,True
PWRD,252,1.0,True
PWV,252,1.0,True
PWZ,252,1.0,True
PXE,252,1.0,True
PXED,118,0.46825396825396826,False
PXF,252,1.0,True
PXH,252,1.0,True
PXI,252,1.0,True
PXJ,252,1.0,True
PXLW,252,1.0,True
PYLD,252,1.0,True
PYPL,252,1.0,True
PYPY,252,1.0,True
PYXS,252,1.0,True
PYZ,252,1.0,True
PZA,252,1.0,True
PZG,252,1.0,True
PZT,252,1.0,True
PZZA,252,1.0,True
Q,106,0.42063492063492064,False
QABA,252,1.0,True
QAI,252,1.0,True
QALT,150,0.5952380952380952,False
QARP,252,1.0,True
QBTS,252,1.0,True
QBTX,233,0.9246031746031746,True
QBUF,252,1.0,True
QCAP,252,1.0,True
QCJA,252,1.0,True
QCJL,252,1.0,True
QCLN,252,1.0,True
QCLR,252,1.0,True
QCOC,252,1.0,True
QCOM,252,1.0,True
QCRH,252,1.0,True
QDEC,252,1.0,True
QDEF,252,1.0,True
QDEL,252,1.0,True
QDF,252,1.0,True
QDPL,252,1.0,True
QDVO,252,1.0,True
QEFA,252,1.0,True
QEMM,252,1.0,True
QFIN,252,1.0,True
QFLR,252,1.0,True
QGRO,252,1.0,True
QGRW,252,1.0,True
QHY,252,1.0,True
QID,252,1.0,True
QIG,252,1.0,True
QINT,252,1.0,True
QJUN,252,1.0,True
QLC,252,1.0,True
QLD,252,1.0,True
QLTA,252,1.0,True
QLTI,252,1.0,True
QLTY,252,1.0,True
QLV,252,1.0,True
QLYS,252,1.0,True
QMAG,252,1.0,True
QMAR,252,1.0,True
QMFE,252,1.0,True
QMMY,252,1.0,True
QMNV,252,1.0,True
QMOM,252,1.0,True
QNC,25,0.0992063492063492,False
QNST,252,1.0,True
QOWZ,252,1.0,True
QPUX,162,0.6428571428571429,False
QPX,252,1.0,True
QQA,252,1.0,True
QQEW,252,1.0,True
QQH,252,1.0,True
QQMG,252,1.0,True
QQQ,252,1.0,True
QQQD,252,1.0,True
QQQE,252,1.0,True
QQQH,252,1.0,True
QQQI,252,1.0,True
QQQJ,252,1.0,True
QQQM,252,1.0,True
QQQS,252,1.0,True
QQQX,252,1.0,True
QQQY,252,1.0,True
QQXT,252,1.0,True
QRHC,252,1.0,True
QRVO,252,1.0,True
QS,252,1.0,True
QSI,252,1.0,True
QSPT,252,1.0,True
QSR,252,1.0,True
QTEC,252,1.0,True
QTI,252,1.0,True
QTOP,252,1.0,True
QTRX,252,1.0,True
QTTB,252,1.0,True
QTUM,252,1.0,True
QTWO,252,1.0,True
QUAD,252,1.0,True
QUAL,252,1.0,True
QUBT,252,1.0,True
QUIK,252,1.0,True
QUS,252,1.0,True
QVAL,252,1.0,True
QVMM,252,1.0,True
QVMT,252,1.0,True
QWLD,252,1.0,True
QXO,252,1.0,True
QYLD,252,1.0,True
QYLG,252,1.0,True
R,252,1.0,True
RA,252,1.0,True
RAAX,252,1.0,True
RAFE,252,1.0,True
RAIL,252,1.0,True
RAL,192,0.7619047619047619,False
RAMP,252,1.0,True
RANI,252,1.0,True
RAPP,252,1.0,True
RARE,252,1.0,True
RAVE,252,1.0,True
RAVI,252,1.0,True
RBA,252,1.0,True
RBB,252,1.0,True
RBBN,252,1.0,True
RBC,252,1.0,True
RBCAA,252,1.0,True
RBLD,252,1.0,True
RBLU,252,1.0,True
RBLX,252,1.0,True
RBRK,252,1.0,True
RBUF,252,1.0,True
RC,252,1.0,True
RCAT,252,1.0,True
RCEL,252,1.0,True
RCG,252,1.0,True
RCI,252,1.0,True
RCKT,252,1.0,True
RCKY,252,1.0,True
RCMT,252,1.0,True
RCS,252,1.0,True
RCUS,252,1.0,True
RDDT,252,1.0,True
RDI,252,1.0,True
RDIB,252,1.0,True
RDIV,252,1.0,True
RDN,252,1.0,True
RDNT,252,1.0,True
RDNW,252,1.0,True
RDTL,252,1.0,True
RDVI,252,1.0,True
RDVT,252,1.0,True
RDVY,252,1.0,True
RDW,252,1.0,True
RDY,252,1.0,True
REAL,252,1.0,True
RECS,252,1.0,True
REED,252,1.0,True
REET,252,1.0,True
REFI,252,1.0,True
REFR,252,1.0,True
REG,252,1.0,True
REGL,252,1.0,True
REGN,252,1.0,True
REI,252,1.0,True
REIX,252,1.0,True
REKR,252,1.0,True
RELL,252,1.0,True
RELX,252,1.0,True
RELY,252,1.0,True
REM,252,1.0,True
REMX,252,1.0,True
RENT,252,1.0,True
RENX,252,1.0,True
REPL,252,1.0,True
REPX,252,1.0,True
RERE,252,1.0,True
RES,252,1.0,True
REVS,252,1.0,True
REX,252,1.0,True
REXR,252,1.0,True
REYN,252,1.0,True
REZ,252,1.0,True
REZI,252,1.0,True
RF,252,1.0,True
RFDA,252,1.0,True
RFDI,252,1.0,True
RFEM,252,1.0,True
RFG,252,1.0,True
RFI,252,1.0,True
RFIL,252,1.0,True
RFL,252,1.0,True
RFLR,252,1.0,True
RFM,252,1.0,True
RFMZ,252,1.0,True
RFV,252,1.0,True
RGA,252,1.0,True
RGCO,252,1.0,True
RGEN,252,1.0,True
RGLD,252,1.0,True
RGNX,252,1.0,True
RGP,252,1.0,True
RGR,252,1.0,True
RGS,252,1.0,True
RGT,252,1.0,True
RGTI,252,1.0,True
RGTIW,0,0.0,False
RGTU,193,0.7658730158730159,False
RGTX,250,0.9920634920634921,True
RGTZ,118,0.46825396825396826,False
RH,252,1.0,True
RHI,252,1.0,True
RHLD,252,1.0,True
RHP,252,1.0,True
RICK,252,1.0,True
RIET,252,1.0,True
RIGL,252,1.0,True
RIGS,252,1.0,True
RILY,252,1.0,True
RIME,252,1.0,True
RING,252,1.0,True
RIO,252,1.0,True
RIOT,252,1.0,True
RITM,252,1.0,True
RIV,252,1.0,True
RIVN,252,1.0,True
RJDI,123,0.4880952380952381,False
RJF,252,1.0,True
RJMI,123,0.4880952380952381,False
RJVI,123,0.4880952380952381,False
RKLB,252,1.0,True
RKT,252,1.0,True
RL,252,1.0,True
RLAY,252,1.0,True
RLGT,252,1.0,True
RLI,252,1.0,True
RLJ,252,1.0,True
RLMD,252,1.0,True
RLTY,252,1.0,True
RLX,252,1.0,True
RLY,252,1.0,True
RLYB,252,1.0,True
RM,252,1.0,True
RMBI,252,1.0,True
RMBS,252,1.0,True
RMCF,252,1.0,True
RMD,252,1.0,True
RMI,252,1.0,True
RMMZ,252,1.0,True
RMNI,252,1.0,True
RMOP,252,1.0,True
RMR,252,1.0,True
RMT,252,1.0,True
RMTIEUR,0,0.0,False
RNA,22,0.0873015873015873,False
RNAC,252,1.0,True
RNG,252,1.0,True
RNGR,252,1.0,True
RNRG,252,1.0,True
RNST,252,1.0,True
RNTX,252,1.0,True
RNXT,252,1.0,True
ROAD,252,1.0,True
ROAM,252,1.0,True
ROBN,252,1.0,True
ROBO,252,1.0,True
ROBT,252,1.0,True
ROCK,252,1.0,True
RODM,252,1.0,True
ROE,252,1.0,True
ROG,252,1.0,True
ROK,252,1.0,True
ROKT,252,1.0,True
ROKU,252,1.0,True
ROL,252,1.0,True
ROLR,252,1.0,True
ROM,252,1.0,True
ROMO,252,1.0,True
RONB,72,0.2857142857142857,False
ROOT,252,1.0,True
ROP,252,1.0,True
ROSC,252,1.0,True
ROST,252,1.0,True
ROUS,252,1.0,True
RPAR,252,1.0,True
RPAY,252,1.0,True
RPC,252,1.0,True
RPD,252,1.0,True
RPG,252,1.0,True
RPID,252,1.0,True
RPM,252,1.0,True
RPT,252,1.0,True
RPV,252,1.0,True
RQI,252,1.0,True
RR,252,1.0,True
RRBI,252,1.0,True
RRC,252,1.0,True
RRGB,252,1.0,True
RRR,252,1.0,True
RRX,252,1.0,True
RS,252,1.0,True
RSBA,252,1.0,True
RSBT,252,1.0,True
RSDE,252,1.0,True
RSG,252,1.0,True
RSI,252,1.0,True
RSMC,252,1.0,True
RSP,252,1.0,True
RSPA,252,1.0,True
RSPC,252,1.0,True
RSPD,252,1.0,True
RSPE,252,1.0,True
RSPF,252,1.0,True
RSPG,252,1.0,True
RSPH,252,1.0,True
RSPM,252,1.0,True
RSPN,252,1.0,True
RSPR,252,1.0,True
RSPS,252,1.0,True
RSPT,252,1.0,True
RSPU,252,1.0,True
RSSB,252,1.0,True
RSSS,252,1.0,True
RSST,252,1.0,True
RSSX,209,0.8293650793650794,False
RSVR,252,1.0,True
